name,price,original_price,discount,model,brand,availability,rating,review_count,image_url,product_url,specifications,category,subcategory,description
Laptop Keyboard For Acer E-725,"1,200৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop-accessories/keyboard/acer-e-725/acer-e-725-01-228x228.webp,https://www.startech.com.bd/laptop-keyboard-for-acer-e-725,{},Laptop,Laptop Accessories,
"Lenovo IdeaPad Slim 3 15AMN8 Ryzen 3 7320U 15.6"" FHD Laptop","51,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15amn8-ryzen-3-laptop,{},All Laptop,,
"Gigabyte A16 GA6H Core i7 13th Gen 16"" FHD+ WUXGA Nvidia RTX 5050 Gaming Laptop","145,000৳154,000৳","154,000৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/gigabyte/gaming-a16-ga6h-cmh/gaming-a16-cmh-01-228x228.webp,https://www.startech.com.bd/gigabyte-gaming-a16-ga6h-cmh-core-i7-laptop,{},All Laptop,,
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 5 5625U 15.6"" Laptop","61,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/14abr8/ideapad-slim-3-14abr8-front-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-ryzen-5-fhd-laptop,{},All Laptop,,
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 5 5625U 15.6"" FHD Laptop","61,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-ryzen-5-laptop,{},All Laptop,,
Lenovo IdeaPad Slim 3 15ABR8 Ryzen 5 5625U Laptop,"63,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-5625u-laptop,{},All Laptop,,
"Lenovo IdeaPad Slim 3 14ABR8 Ryzen 7 5825U 14"" FHD Laptop","67,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/14abr8/ideapad-slim-3-14abr8-front-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-14abr8-ryzen-7-5825u-laptop,{},All Laptop,,
Lenovo IdeaPad Slim 3 15ABR8 Ryzen 7 5825U 15.6 Inch Laptop,"66,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/14abr8/ideapad-slim-3-14abr8-front-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-laptop,{},All Laptop,,
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 7 5825U 15.6"" Laptop","72,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15abr8/ideapad-slim-3-15abr8-abyss-blue-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-ryzen-7-fhd-laptop,{},All Laptop,,
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 7 5825U 15.6"" FHD Laptop","72,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/14abr8/ideapad-slim-3-14abr8-front-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-ryzen-7-laptop,{},All Laptop,,
"Lenovo IdeaPad Flex 5 14ABR8 Ryzen 5 5625U 14"" WUXZA X360 Touch Laptop","85,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-flex-5-14abr8/82XX00JALK-001-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-flex-5-14abr8-ryzen-5-laptop,{},All Laptop,,
"Lenovo IdeaPad Slim 3 14AHP10 Ryzen 5 8640HS 14"" WUXGA AI Integrated Laptop","89,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-14ahp10/IdeaPad_Slim_3_14AHP10_CT2_07-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-14ahp10-ryzen-5-laptop,{},All Laptop,,
"Lenovo IdeaPad Slim 5 13ARP10 Ryzen 7 7735HS 13.3"" WUXGA Laptop","93,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-5-13arp10/ideapad-slim-5-13arp10-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-5-13arp10-laptop,{},All Laptop,,
"Lenovo IdeaPad Slim 5 16AKP10 Ryzen AI 5 340 16"" 2.8K Laptop","125,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-5-16akp10/ideapad-slim-5-16akp10-003-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-5-16akp10-ryzen-ai-5-laptop,{},All Laptop,,
"Lenovo IdeaPad Slim 5 14Q8X9 Snapdragon X Plus 14"" WUXGA OLED Copilot+ PC Laptop","125,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-5-14q8x9/ideapad-slim-5-14q8x9-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-5-14q8x9-snapdragon-x-plus-oled-laptop,{},All Laptop,,
"Lenovo IdeaPad Slim 5 14AKP10 Ryzen AI 7 350 14"" OLED Laptop",Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-5-14akp10/ideapad-slim-5-14akp10-02-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-5-14akp10-ryzen-ai-7-laptop,{},All Laptop,,
"Lenovo IdeaPad Slim 5 16AKP10 Ryzen AI 7 350 16"" 2.8K Laptop","160,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-5-16akp10/ideapad-slim-5-16akp10-002-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-5-16akp10-laptop,{},All Laptop,,
"Lenovo Yoga Pro 7 14ASP9 Ryzen AI 9 365 14.5"" 2.8K Laptop","205,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/yoga-pro-7-14asp9/yoga-pro-7-14asp9-01-228x228.webp,https://www.startech.com.bd/lenovo-yoga-pro-7-14asp9-laptop,{},All Laptop,,
"Lenovo IdeaPad Slim 3 15AMN8 Ryzen 5 7520U 15.6"" FHD TN Laptop","61,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15amn8-ryzen-5-7520u-fhd-tn-laptop,{},All Laptop,,
"Lenovo IdeaPad Slim 3 Ryzen 5 7520U 15.6"" FHD IPS Laptop 16GB DDR5 RAM 512GB SSD with 2 Years Warranty","67,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-08-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15amn8-ryzen-5-7520u-fhd-ips-laptop,{},All Laptop,,
"Lenovo IdeaPad Slim 3 Ryzen 5 7520U 15.6"" FHD Laptop FingerPrint 16GB DDR5 RAM 512GB SSD Abyss Blue with 2 Years Warranty","67,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15amn8-ryzen-5-7520u-fhd-abyss-blue-laptop,{},All Laptop,,
"MSI Modern 15 F13MG Core i3 13th Gen 16GB RAM 15.6"" FHD Laptop Platinum Gray","55,500৳58,500৳","58,500৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-f13mg/modern-15-f13mg-003-228x228.webp,https://www.startech.com.bd/msi-modern-15-f13mg-core-i3-16gb-laptop-platinum-gray,{},All Laptop,MSI,
"MSI Modern 15 F13MG Core i3 13th Gen 15.6"" FHD Laptop Platinum Gray","56,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-f13mg/modern-15-f13mg-003-228x228.webp,https://www.startech.com.bd/msi-modern-15-f13mg-core-i3-13th-gen-fhd-laptop,{},All Laptop,MSI,
"MSI Modern 15 F13MG Core i3 13th Gen 15.6"" FHD Laptop Urban Silver","56,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-f13mg-urban-silver/modern-15-f13mg-urban-silver-001-228x228.webp,https://www.startech.com.bd/msi-modern-15-f13mg-core-i3-13th-gen-laptop,{},All Laptop,MSI,
"MSI Modern 15 F13MG Core i3 13th Gen 16GB RAM 15.6"" FHD Laptop Urban Silver","55,500৳58,500৳","58,500৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-f13mg-urban-silver/modern-15-f13mg-urban-silver-001-228x228.webp,https://www.startech.com.bd/msi-modern-15-f13mg-core-i3-16gb-ram-laptop-urban-silver,{},All Laptop,MSI,
"MSI Modern 14 F13MG Core i3 13th Gen 16GB RAM 14"" FHD Laptop Urban Silver","55,500৳58,500৳","58,500৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-f13mg-urban-silver/modern-15-f13mg-urban-silver-001-228x228.webp,https://www.startech.com.bd/msi-modern-14-f13mg-core-i3-16gb-laptop-urban-silver,{},All Laptop,MSI,
"MSI Modern 14 F13MG Core i3 13th Gen 14"" FHD Laptop Urban Silver","56,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-f13mg-urban-silver/modern-15-f13mg-urban-silver-001-228x228.webp,https://www.startech.com.bd/msi-modern-14-f13mg-core-i3-13-gen-14-inch-laptop,{},All Laptop,MSI,
"MSI Modern 14 F13MG Core i3 13th Gen 14"" FHD Laptop Platinum Gray","56,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-f13mg/modern-15-f13mg-003-228x228.webp,https://www.startech.com.bd/msi-modern-14-f13mg-core-i3-13-gen-laptop-platinum-gray,{},All Laptop,MSI,
"MSI Modern 14 F13MG Core i3 13th Gen 16GB RAM 14"" FHD Laptop Platinum Gray","55,500৳58,500৳","58,500৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-f13mg/modern-15-f13mg-003-228x228.webp,https://www.startech.com.bd/msi-modern-14-f13mg-core-i3-16gb-laptop,{},All Laptop,MSI,
"MSI Modern 14 C7M AMD Ryzen 5 7430U 14"" FHD Laptop","66,000৳68,000৳","68,000৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-14-c7m/modern-14-c7m-01-228x228.webp,https://www.startech.com.bd/msi-modern-14-c7m-ryzen-5-7430u-14-inch-fhd-laptop,{},All Laptop,MSI,
"MSI Modern 15 B7M AMD Ryzen 5 7430U 15.6"" FHD Laptop","66,000৳68,000৳","68,000৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-14-c7m/modern-14-c7m-01-228x228.webp,https://www.startech.com.bd/msi-modern-15-b7m-ryzen-5-7430u-fhd-laptop,{},All Laptop,MSI,
"MSI Modern 14 F13MG Core i5 13th Gen 14"" FHD Laptop Urban Silver","69,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-f13mg-urban-silver/modern-15-f13mg-urban-silver-001-228x228.webp,https://www.startech.com.bd/msi-modern-14-f13mg-core-i5-laptop-urban-silver,{},All Laptop,MSI,
"MSI Modern 15 F13MG Core i5 13th Gen 15.6"" FHD Laptop Urban Silver","72,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-f13mg-urban-silver/modern-15-f13mg-urban-silver-001-228x228.webp,https://www.startech.com.bd/msi-modern-15-f13mg-core-i5-laptop-urban-silver,{},All Laptop,MSI,
"MSI Modern 15 B7M Ryzen 7 7730U 15.6"" FHD Laptop","72,000৳77,500৳","77,500৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-a5m/modern-15-b7m-classic-black-07-228x228.webp,https://www.startech.com.bd/msi-modern-15-b7m-ryzen-7-7730u-laptop,{},All Laptop,MSI,
"MSI Modern 15 F1MG Core 5 120U AI Optimized 15.6"" FHD Laptop Urban Silver","78,900৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-f1mg/modern-15-f1mg-urban-silver-01-228x228.webp,https://www.startech.com.bd/msi-modern-15-f1mg-core-5-120u-laptop-urban-silver,{},All Laptop,MSI,
"MSI Modern 14 C7M Ryzen 7 7730U 14"" Laptop","77,500৳79,000৳","79,000৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-14-c7m/modern-14-c7m-01-228x228.webp,https://www.startech.com.bd/msi-modern-14-c7m-ryzen-7-7730u-laptop,{},All Laptop,MSI,
"MSI Modern 15 B7M Ryzen 7 7730U 16GB RAM 15.6"" FHD Laptop Classic Black","77,500৳79,000৳","79,000৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-b7m/modern-15-b7m-classic-black-07-228x228.webp,https://www.startech.com.bd/msi-modern-15-b7m-ryzen-7-7730u-16gb-laptop-classic-black,{},All Laptop,MSI,
"MSI Modern 15 F1MG Core 5 120U AI Optimized 15.6"" FHD Laptop Platinum Gray","79,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-f1mg/modern-15-f1mg-platinum-gray-01-228x228.webp,https://www.startech.com.bd/msi-modern-15-f1mg-core-5-120u-laptop,{},All Laptop,MSI,
"MSI Modern 14 F13MG Core i7 13th Gen 14"" FHD Laptop Platinum Gray","87,900৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-f13mg/modern-15-f13mg-003-228x228.webp,https://www.startech.com.bd/msi-modern-14-f13mg-core-i7-13-gen-14-inch-laptop-platinum-gray,{},All Laptop,MSI,
"MSI Modern 14 F13MG Core i7 13th Gen 14"" FHD Laptop Urban Silver","87,900৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-f13mg-urban-silver/modern-15-f13mg-urban-silver-001-228x228.webp,https://www.startech.com.bd/msi-modern-14-f13mg-core-i7-13-gen-14-inch-laptop,{},All Laptop,MSI,
"MSI Thin 15 B13UC Core i5 13th Gen RTX 3050 4GB Graphics 15.6"" FHD Gaming Laptop","89,900৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/thin-15-b13ve/thin-15-b13vethin-15-b13ve-01-228x228.webp,https://www.startech.com.bd/msi-thin-15-b13uc-core-i5-13th-gen-rtx-3050-fhd-gaming-laptop,{},All Laptop,MSI,
"Lenovo IdeaPad Slim 3 15AMN8 Ryzen 3 7320U 15.6"" FHD Laptop","51,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15amn8-ryzen-3-laptop,{},All Laptop,Lenovo,
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 5 5625U 15.6"" Laptop","61,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/14abr8/ideapad-slim-3-14abr8-front-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-ryzen-5-fhd-laptop,{},All Laptop,Lenovo,
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 5 5625U 15.6"" FHD Laptop","61,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-ryzen-5-laptop,{},All Laptop,Lenovo,
Lenovo IdeaPad Slim 3 15ABR8 Ryzen 5 5625U Laptop,"63,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-5625u-laptop,{},All Laptop,Lenovo,
"Lenovo IdeaPad Slim 3 14ABR8 Ryzen 7 5825U 14"" FHD Laptop","67,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/14abr8/ideapad-slim-3-14abr8-front-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-14abr8-ryzen-7-5825u-laptop,{},All Laptop,Lenovo,
Lenovo IdeaPad Slim 3 15ABR8 Ryzen 7 5825U 15.6 Inch Laptop,"66,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/14abr8/ideapad-slim-3-14abr8-front-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-laptop,{},All Laptop,Lenovo,
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 7 5825U 15.6"" Laptop","72,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15abr8/ideapad-slim-3-15abr8-abyss-blue-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-ryzen-7-fhd-laptop,{},All Laptop,Lenovo,
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 7 5825U 15.6"" FHD Laptop","72,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/14abr8/ideapad-slim-3-14abr8-front-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-ryzen-7-laptop,{},All Laptop,Lenovo,
"Lenovo IdeaPad Flex 5 14ABR8 Ryzen 5 5625U 14"" WUXZA X360 Touch Laptop","85,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-flex-5-14abr8/82XX00JALK-001-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-flex-5-14abr8-ryzen-5-laptop,{},All Laptop,Lenovo,
"Lenovo IdeaPad Slim 3 14AHP10 Ryzen 5 8640HS 14"" WUXGA AI Integrated Laptop","89,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-14ahp10/IdeaPad_Slim_3_14AHP10_CT2_07-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-14ahp10-ryzen-5-laptop,{},All Laptop,Lenovo,
"Lenovo IdeaPad Slim 5 13ARP10 Ryzen 7 7735HS 13.3"" WUXGA Laptop","93,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-5-13arp10/ideapad-slim-5-13arp10-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-5-13arp10-laptop,{},All Laptop,Lenovo,
"Lenovo IdeaPad Slim 5 16AKP10 Ryzen AI 5 340 16"" 2.8K Laptop","125,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-5-16akp10/ideapad-slim-5-16akp10-003-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-5-16akp10-ryzen-ai-5-laptop,{},All Laptop,Lenovo,
"Lenovo IdeaPad Slim 5 14Q8X9 Snapdragon X Plus 14"" WUXGA OLED Copilot+ PC Laptop","125,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-5-14q8x9/ideapad-slim-5-14q8x9-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-5-14q8x9-snapdragon-x-plus-oled-laptop,{},All Laptop,Lenovo,
"Lenovo IdeaPad Slim 5 14AKP10 Ryzen AI 7 350 14"" OLED Laptop",Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-5-14akp10/ideapad-slim-5-14akp10-02-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-5-14akp10-ryzen-ai-7-laptop,{},All Laptop,Lenovo,
"Lenovo IdeaPad Slim 5 16AKP10 Ryzen AI 7 350 16"" 2.8K Laptop","160,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-5-16akp10/ideapad-slim-5-16akp10-002-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-5-16akp10-laptop,{},All Laptop,Lenovo,
"Lenovo Yoga Pro 7 14ASP9 Ryzen AI 9 365 14.5"" 2.8K Laptop","205,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/yoga-pro-7-14asp9/yoga-pro-7-14asp9-01-228x228.webp,https://www.startech.com.bd/lenovo-yoga-pro-7-14asp9-laptop,{},All Laptop,Lenovo,
"Lenovo IdeaPad Slim 3 15AMN8 Ryzen 5 7520U 15.6"" FHD TN Laptop","61,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15amn8-ryzen-5-7520u-fhd-tn-laptop,{},All Laptop,Lenovo,
"Lenovo IdeaPad Slim 3 Ryzen 5 7520U 15.6"" FHD IPS Laptop 16GB DDR5 RAM 512GB SSD with 2 Years Warranty","67,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-08-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15amn8-ryzen-5-7520u-fhd-ips-laptop,{},All Laptop,Lenovo,
"Lenovo IdeaPad Slim 3 Ryzen 5 7520U 15.6"" FHD Laptop FingerPrint 16GB DDR5 RAM 512GB SSD Abyss Blue with 2 Years Warranty","67,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15amn8-ryzen-5-7520u-fhd-abyss-blue-laptop,{},All Laptop,Lenovo,
"Lenovo IdeaPad Slim 3 Ryzen 5 7520U 14"" FHD Laptop FingerPrint 16GB DDR5 RAM 512GB SSD with 2 Years Warranty","67,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-08-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-14amn8-ryzen-5-7520u-fhd-laptop,{},All Laptop,Lenovo,
"Asus ExpertBook B1 B1503CVA Core i5 13th Gen 15.6"" FHD Laptop","81,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/b1403cva-s60502/b1403cva-s60502-01-228x228.webp,https://www.startech.com.bd/asus-expertbook-b1-b1503cva-core-i5-laptop,{},All Laptop,Asus,
"ASUS Vivobook Go 15 L510KA Intel Celeron N4500 15.6"" FHD Laptop","36,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/l510ka-ej923/l510ka-ej923-01-228x228.webp,https://www.startech.com.bd/asus-vivobook-go-15-l510ka-celeron-n4500-fhd-laptop,{},All Laptop,Asus,
"ASUS Vivobook Go 15 L510KA Celeron N4500 15.6"" FHD Laptop Star Black","36,800৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-go-15-l510ka-star-black/vivobook-go-15-l510ka-star-black-01-228x228.webp,https://www.startech.com.bd/asus-vivobook-go-15-l510ka-n4500-fhd-laptop,{},All Laptop,Asus,
"ASUS Vivobook Go 15 E1504GA Core i3 N305 15.6"" FHD Laptop","49,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-go-15-e1504ga/vivobook-go-15-e1504ga-01-228x228.webp,https://www.startech.com.bd/asus-vivobook-go-15-e1504ga-laptop,{},All Laptop,Asus,
"ASUS Vivobook Go 15 E1504GA Core i3 N305 512GB SSD 15.6"" FHD Laptop","52,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-go-15-e1504ga/vivobook-go-15-e1504ga-01-228x228.webp,https://www.startech.com.bd/asus-vivobook-go-15-e1504ga-512gb-ssd-laptop,{},All Laptop,Asus,
ASUS Vivobook 15 F1504ZA Core i3 15.6-inch FHD Laptop,"52,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-15-x1504va/vivobook-15-x1504va-01-228x228.webp,https://www.startech.com.bd/asus-vivobook-15-f1504za-laptop,{},All Laptop,Asus,
"ASUS Vivobook 15 F1504ZA Core i3 12th Gen 15.6"" FHD Laptop Cool Silver","52,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-15-f1504za-cool-silver/vivobook-15-f1504za-cool-silver-001-228x228.webp,https://www.startech.com.bd/asus-vivobook-15-f1504za-core-i3-laptop,{},All Laptop,Asus,
"ASUS Vivobook 15 F1504ZA Core i3 12th Gen 512GB SSD 15.6"" FHD Laptop","52,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-15-f1504za-cool-silver/vivobook-15-f1504za-cool-silver-001-228x228.webp,https://www.startech.com.bd/asus-vivobook-15-f1504za-core-i3-12th-gen-laptop,{},All Laptop,Asus,
