chunk_id,strategy,text,length,start_index,end_index
7234,sentence,"Category: Appliance. Price: 2,200৳2,290৳.

Product: XIAOMI SOLOVE F5 Desktop Charger Fan. Category: Appliance. Price: 1,750৳2,299৳.

Product: Awei F34 Air Circulation Wide Angle Fan. ",183,995820,996003
7235,sentence,"Category: Appliance. Price: 2,140৳2,340৳.

Product: Walton WRH-FH003 Room Heater. Category: Appliance. Price: 2,270৳2,370৳.

Product: Baseus SUXUN-WF0S Breeze Fan Air Freshener For Vehicles. ",191,996003,996194
7236,sentence,"Category: Appliance. Price: 2,350৳2,900৳.

Product: Walton WRH-PTC0X Mini Room Heater. Category: Appliance. Price: 2,900৳2,990৳.

Product: Xiaomi Solove F5P 4000mAh Desktop Stand Fan. ",184,996194,996378
7237,sentence,"Category: Appliance. Price: 2,490৳2,999৳.

Product: Xundd XDOT-024 Type-C Rechargeable Oscillating Fan. Category: Appliance. Price: 2,800৳3,050৳.
",146,996378,996524
7238,sentence,"Category: Appliance. Price: 2,800৳3,050৳.

Product: Xiaomi Solove F5 Pro Max 10000mAh Rechargeable Fan. Category: Appliance. Price: 2,850৳3,099৳.

Product: Smart 1 Ton Inverter AC. Category: SMART. ",198,996482,996680
7239,sentence,"Category: SMART. Subcategory: AC. Price: 46,546৳62,900৳.

Product: Smart 1.5 Ton Non-Inverter AC. Category: SMART. Subcategory: AC. Price: 52,000৳66,900৳.

Product: Smart 1.5 Ton Inverter AC. ",192,996663,996855
7240,sentence,"
Product: Smart 1.5 Ton Inverter AC. Category: SMART. Subcategory: AC. Price: 59,126৳79,900৳.

Product: Smart 2 Ton Non-Inverter AC. Category: SMART. Subcategory: AC. Price: 62,086৳83,900৳.
",190,996818,997008
7241,sentence,"Subcategory: AC. Price: 62,086৳83,900৳.

Product: Smart 2 Ton Inverter AC. Category: SMART. Subcategory: AC. Price: 69,486৳93,900৳.

Product: General 1.5 Ton Constant Speed Non-Inverter AC. ",190,996968,997158
7242,sentence,"Category: General. Subcategory: AC. Price: 114,000৳129,900৳.

Product: General 2 Ton Constant Speed Non-Inverter AC. Category: General. Subcategory: AC. Price: 124,000৳137,900৳.
",178,997158,997336
7243,sentence,"Subcategory: AC. Price: 124,000৳137,900৳.

Product: General 1.5 Ton Coanda Airflow Non-Inverter AC. Category: General. Subcategory: AC. Price: Up Coming.

Product: General 2.5 Ton Non-Inverter AC. ",197,997294,997491
7244,sentence,"
Product: General 2.5 Ton Non-Inverter AC. Category: General. Subcategory: AC. Price: Up Coming.

Product: General 1 Ton Non-Inverter AC. Category: General. Subcategory: AC. Price: Out Of Stock.
",195,997448,997643
7245,sentence,"Subcategory: AC. Price: Out Of Stock.

Product: General 1.5 Ton Non-Inverter AC. Category: General. Subcategory: AC. Price: Out Of Stock.

Product: General 1.5 Ton Inverter AC. Category: General. ",196,997605,997801
7246,sentence,"Category: General. Subcategory: AC. Price: Out Of Stock.

Product: General 2 Ton Inverter AC. Category: General. Subcategory: AC. Price: Out Of Stock.

Product: General 2 Ton Non-Inverter AC. ",192,997782,997974
7247,sentence,"
Product: General 2 Ton Non-Inverter AC. Category: General. Subcategory: AC. Price: Out Of Stock.

Product: General 2.5 Ton Inverter AC. Category: General. Subcategory: AC. Price: Out Of Stock.
",194,997933,998127
7248,sentence,"Subcategory: AC. Price: Out Of Stock.

Product: Sharp 1 Ton AC. Category: Sharp. Subcategory: AC. Price: 61,977৳84,900৳.

Product: Sharp 1.5 Ton AC. Category: Sharp. Subcategory: AC. ",183,998089,998272
7249,sentence,"Category: Sharp. Subcategory: AC. Price: 80,568৳111,900৳.

Product: Sharp 2 Ton AC. Category: Sharp. Subcategory: AC. Price: 101,448৳140,900৳.

Product: Haier 1 Ton UVCool WiFi Inverter AC. ",190,998238,998428
7250,sentence,"
Product: Haier 1 Ton UVCool WiFi Inverter AC. Category: Haier. Subcategory: AC. Price: 50,000৳59,990৳.

Product: Haier 1.5 Ton Non-Inverter AC. Category: Haier. Subcategory: AC. ",179,998381,998560
7251,sentence,"Category: Haier. Subcategory: AC. Price: 48,000৳61,990৳.

Product: Haier 1.5 Ton AquaCool Non-Inverter AC. Category: Haier. Subcategory: AC. Price: 49,000৳63,990৳.
",164,998526,998690
7252,sentence,"Subcategory: AC. Price: 49,000৳63,990৳.

Product: Haier 1.6 Ton CleanCool Inverter AC. Category: Haier. Subcategory: AC. Price: 55,493৳74,990৳.

Product: Haier 1.6 Ton EnergyCool Inverter AC. ",192,998650,998842
7253,sentence,"
Product: Haier 1.6 Ton EnergyCool Inverter AC. Category: Haier. Subcategory: AC. Price: 54,990৳74,990৳.

Product: Haier 2 Ton Non-Inverter AC. Category: Haier. Subcategory: AC. ",178,998794,998972
7254,sentence,"Category: Haier. Subcategory: AC. Price: 60,000৳75,990৳.

Product: Haier 1.6 Ton UVCool WiFi Inverter AC. Category: Haier. Subcategory: AC. Price: 62,990৳77,990৳.
",163,998938,999101
7255,sentence,"Subcategory: AC. Price: 62,990৳77,990৳.

Product: Haier 2 Ton AquaCool Non-Inverter AC. Category: Haier. Subcategory: AC. Price: 60,000৳77,990৳.

Product: Haier 1.5 Ton Wi-Fi Hot & Cool Inverter AC. ",199,999061,999260
7256,sentence,"Category: Haier. Subcategory: AC. Price: 64,772৳78,990৳.

Product: Haier 1.6 Ton UltimateCool Inverter AC. Category: Haier. Subcategory: AC. Price: 70,461৳80,990৳.
",164,999260,999424
7257,sentence,"Subcategory: AC. Price: 70,461৳80,990৳.

Product: Haier 2 Ton CleanCool Inverter AC. Category: Haier. Subcategory: AC. Price: 70,512৳85,990৳.

Product: Haier 1.5 Ton EnergyCool Inverter AC. ",190,999384,999574
7258,sentence,"
Product: Haier 1.5 Ton EnergyCool Inverter AC. Category: Haier. Subcategory: AC. Price: Out Of Stock.

Product: Haier 1.5 Ton CleanCool Inverter AC. Category: Haier. Subcategory: AC. ",184,999526,999710
7259,sentence,"Category: Haier. Subcategory: AC. Price: Out Of Stock.

Product: Haier 1.5 Ton WiFi Inverter AC. Category: Haier. Subcategory: AC. Price: Out Of Stock.

Product: Haier 2 Ton EnergyCool Inverter AC. ",198,999676,999874
7260,sentence,"
Product: Haier 2 Ton EnergyCool Inverter AC. Category: Haier. Subcategory: AC. Price: Out Of Stock.

Product: Samsung 1 Ton Inverter AC. Category: Samsung. Subcategory: AC. Price: Up Coming.
",192,999828,1000020
7261,sentence,"Subcategory: AC. Price: Up Coming.

Product: Samsung 1.5 Ton Digital Inverter AC. Category: Samsung. Subcategory: AC. Price: Up Coming.

Product: Samsung 2 Ton Digital Inverter AC. ",181,999985,1000166
7262,sentence,"
Product: Samsung 2 Ton Digital Inverter AC. Category: Samsung. Subcategory: AC. Price: Up Coming.

Product: Samsung 1 Ton Digital Inverter AC. Category: Samsung. Subcategory: AC. Price: Up Coming.
",198,1000121,1000319
7263,sentence,"Subcategory: AC. Price: Up Coming.

Product: Samsung 2 Ton Inverter AC. Category: Samsung. Subcategory: AC. Price: Up Coming.

Product: Samsung 1.5 Ton Inverter AC. Category: Samsung. ",184,1000284,1000468
7264,sentence,"Category: Samsung. Subcategory: AC. Price: Up Coming.

Product: Panasonic 1.5 Ton Inverter AC. Category: Panasonic. Subcategory: AC. Price: 115,526৳122,900৳.
",158,1000449,1000607
7265,sentence,"Subcategory: AC. Price: 115,526৳122,900৳.

Product: Panasonic 1.5 Ton WiFi Inverter AC. Category: Panasonic. Subcategory: AC. Price: 119,587৳127,900৳.

Product: Panasonic 2 Ton Inverter AC. ",190,1000565,1000755
7266,sentence,"
Product: Panasonic 2 Ton Inverter AC. Category: Panasonic. Subcategory: AC. Price: 127,481৳134,900৳.

Product: Xiaomi Viomi A2 1.5 Ton Non-Inverter AC. Category: Xiaomi. Subcategory: AC. ",188,1000716,1000904
7267,sentence,"Category: Xiaomi. Subcategory: AC. Price: 47,392৳59,990৳.

Product: Xiaomi Viomi A2 2 Ton Non-Inverter AC. Category: Xiaomi. Subcategory: AC. Price: 59,415৳69,900৳.
",165,1000869,1001034
7268,sentence,"Subcategory: AC. Price: 59,415৳69,900৳.

Product: SINGER 1 Ton Inverter AC. Category: SINGER. Subcategory: AC. Price: 55,683৳61,870৳.

Product: SINGER 1.5 Ton Inverter AC. Category: SINGER. ",190,1000994,1001184
7269,sentence,"Category: SINGER. Subcategory: AC. Price: 74,565৳82,850৳.

Product: SINGER 1.8 Ton Inverter AC. Category: SINGER. Subcategory: AC. Price: 88,542৳98,380৳.

Product: Walton 1.25 Ton Inverter AC. ",193,1001166,1001359
7270,sentence,"
Product: Walton 1.25 Ton Inverter AC. Category: Walton. Subcategory: AC. Price: 49,900৳59,990৳.

Product: Walton 1.5 Ton Frost Clean Inverter AC. Category: Walton. Subcategory: AC. ",182,1001320,1001502
7271,sentence,"Category: Walton. Subcategory: AC. Price: 55,400৳66,990৳.

Product: Walton 1.5 Ton Inverter AC. Category: Walton. Subcategory: AC. Price: 62,000৳76,990৳.
",154,1001467,1001621
7272,sentence,"Subcategory: AC. Price: 62,000৳76,990৳.

Product: Walton 2 Ton Frost Clean Inverter AC. Category: Walton. Subcategory: AC. Price: 66,500৳80,990৳.

Product: Walton 2 Ton Inverter AC. ",182,1001581,1001763
7273,sentence,"
Product: Walton 2 Ton Inverter AC. Category: Walton. Subcategory: AC. Price: 75,000৳92,600৳.

Product: LG 1.5 Ton Dual Inverter AC. Category: LG. Subcategory: AC. Price: 117,087৳125,900৳.
",189,1001727,1001916
7274,sentence,"Subcategory: AC. Price: 117,087৳125,900৳.

Product: LG 2 Ton Dual Inverter AC. Category: LG. Subcategory: AC. Price: 135,687৳145,900৳.

Product: ELITE 2 Ton AC. Category: Elite. Subcategory: AC. ",195,1001874,1002069
7275,sentence,"Category: Elite. Subcategory: AC. Price: 57,500৳65,000৳.

Product: ELITE 1 Ton AC. Category: Elite. Subcategory: AC. Price: Up Coming.

Product: ELITE 1.5 Ton AC. Category: Elite. Subcategory: AC. ",197,1002035,1002232
7276,sentence,"Category: Elite. Subcategory: AC. Price: Up Coming.

Product: Beko 1.5 Ton Inverter AC. Category: beko. Subcategory: AC. Price: 75,186৳83,540৳.

Product: Beko 2 Ton Inverter AC. Category: beko. ",194,1002198,1002392
7277,sentence,"Category: beko. Subcategory: AC. Price: 89,280৳99,200৳.

Product: Hyundai 1.5 Ton Inverter AC. Category: Hyundai. Subcategory: AC. Price: 57,990৳78,900৳.

Product: Hyundai 2 Ton Inverter AC. ",191,1002376,1002567
7278,sentence,"
Product: Hyundai 2 Ton Inverter AC. Category: Hyundai. Subcategory: AC. Price: 71,990৳94,900৳.

Product: LG GT-T5107BM 506 Liters Refrigerator. Category: LG. Subcategory: Fridge. ",180,1002530,1002710
7279,sentence,"Category: LG. Subcategory: Fridge. Price: 156,000৳164,900৳.

Product: LG GS-Q6472NS 647L Side By Side In Door Refrigerator. Category: LG. Subcategory: Fridge. Price: 288,000৳303,900৳.
",184,1002675,1002859
7280,sentence,"Subcategory: Fridge. Price: 288,000৳303,900৳.

Product: Daewoo 1 Ton Inverter AC. Category: Daewoo. Subcategory: AC. Price: 47,900৳67,900৳.

Product: Daewoo 1.5 Ton Inverter AC. Category: Daewoo. ",196,1002813,1003009
7281,sentence,"Category: Daewoo. Subcategory: AC. Price: 56,900৳82,900৳.

Product: Daewoo 2 Ton Inverter AC. Category: Daewoo. Subcategory: AC. Price: 74,900৳104,900৳.
",153,1002991,1003144
7282,sentence,"Subcategory: AC. Price: 74,900৳104,900৳.

Product: Kelvinator KCCF-168DF 168 Litre Deep Freezer. Category: Fridge. Subcategory: Appliance. Price: 28,500৳33,500৳.
",162,1003103,1003265
7283,sentence,"Subcategory: Appliance. Price: 28,500৳33,500৳.

Product: Rangs RCF-175GD 175L Glass Door Deep Freezer. Category: Fridge. Subcategory: Appliance. Price: 33,535৳35,300৳.
",168,1003218,1003386
7284,sentence,"Subcategory: Appliance. Price: 33,535৳35,300৳.

Product: Rangs RCF-175GD 175L Glass Door Deep Freezer Yellow. Category: Fridge. Subcategory: Appliance. Price: 33,535৳35,300৳.
",175,1003339,1003514
7285,sentence,"Subcategory: Appliance. Price: 33,535৳35,300৳.

Product: Rangs RCF-175GD 175L Glass Door Deep Freezer Blue. Category: Fridge. Subcategory: Appliance. Price: 33,535৳35,300৳.
",173,1003467,1003640
7286,sentence,"Subcategory: Appliance. Price: 33,535৳35,300৳.

Product: SMART SER-150TS 150 Ltr Top Mount Refrigerator. Category: Fridge. Subcategory: Appliance. Price: 27,900৳36,900৳.
",170,1003593,1003763
7287,sentence,"Subcategory: Appliance. Price: 27,900৳36,900৳.

Product: Kelvinator KCCF-230DFV 230 Litre Deep Freezer. Category: Fridge. Subcategory: Appliance. Price: 32,900৳38,500৳.
",169,1003716,1003885
7288,sentence,"Subcategory: Appliance. Price: 32,900৳38,500৳.

Product: Kelvinator KCCF-225DFG 225 Litre Glass Door Deep Freezer White. Category: Fridge. Subcategory: Appliance. Price: 37,905৳39,900৳.
",186,1003838,1004024
7289,sentence,"Subcategory: Appliance. Price: 37,905৳39,900৳.

Product: Kelvinator KCCF-225DFG 225 Litre Glass Door Deep Freezer Black. Category: Fridge. Subcategory: Appliance. Price: 37,905৳39,900৳.
",186,1003977,1004163
7290,sentence,"Subcategory: Appliance. Price: 37,905৳39,900৳.

Product: Kelvinator KCCF-225DFG 225 Litre Glass Door Deep Freezer Dark Gray. Category: Fridge. Subcategory: Appliance. Price: 37,905৳39,900৳.
",190,1004116,1004306
7291,sentence,"Subcategory: Appliance. Price: 37,905৳39,900৳.

Product: Haier HCF-175SG 142L Deep Freezer. Category: Fridge. Subcategory: Appliance. Price: 33,500৳40,400৳.
",157,1004259,1004416
7292,sentence,"Subcategory: Appliance. Price: 33,500৳40,400৳.

Product: Rangs RCF-223GD 223L Glass Door Deep Freezer. Category: Fridge. Subcategory: Appliance. Price: 38,570৳40,600৳.
",168,1004369,1004537
7293,sentence,"Subcategory: Appliance. Price: 38,570৳40,600৳.

Product: Rangs RCF-223GD 223L Glass Door Deep Freezer Blue. Category: Fridge. Subcategory: Appliance. Price: 38,570৳40,600৳.
",173,1004490,1004663
7294,sentence,"Subcategory: Appliance. Price: 38,570৳40,600৳.

Product: Whirlpool Fresh Magic Pro 236L Chromium Steel Refrigerator. Category: Fridge. Subcategory: Appliance. Price: 39,000৳41,490৳.
",182,1004616,1004798
7295,sentence,"Subcategory: Appliance. Price: 39,000৳41,490৳.

Product: Hisense RTDG236NASR/BD3 238L Glass Door Refrigerator. Category: Fridge. Subcategory: Appliance. Price: 38,000৳41,900৳.
",176,1004751,1004927
7296,sentence,"Subcategory: Appliance. Price: 38,000৳41,900৳.

Product: Hisense RTDG236NADP/BD3 238L Glass Door Refrigerator. Category: Fridge. Subcategory: Appliance. Price: 38,000৳41,900৳.
",176,1004880,1005056
7297,sentence,"Subcategory: Appliance. Price: 38,000৳41,900৳.

Product: Hisense RTDG236NAAB/BD3 238L Glass Door Refrigerator. Category: Fridge. Subcategory: Appliance. Price: 38,000৳41,900৳.
",176,1005009,1005185
7298,sentence,"Subcategory: Appliance. Price: 38,000৳41,900৳.

Product: Hisense RTDG236NAMB/BD3 238L Glass Door Refrigerator. Category: Fridge. Subcategory: Appliance. Price: 38,000৳41,900৳.
",176,1005138,1005314
7299,sentence,"Subcategory: Appliance. Price: 38,000৳41,900৳.

Product: Hisense RT1G236NAB/BD3 238L Glass Door Refrigerator. Category: Fridge. Subcategory: Appliance. Price: 38,000৳41,900৳.
",175,1005267,1005442
7300,sentence,"Subcategory: Appliance. Price: 38,000৳41,900৳.

Product: Hisense BD189BLK 189L Deep Freezer. Category: Fridge. Subcategory: Appliance. Price: 38,000৳43,900৳.
",158,1005395,1005553
7301,sentence,"Subcategory: Appliance. Price: 38,000৳43,900৳.

Product: Hisense BD189BLU 189L Deep Freezer. Category: Fridge. Subcategory: Appliance. Price: 38,000৳43,900৳.
",158,1005506,1005664
7302,sentence,"Subcategory: Appliance. Price: 38,000৳43,900৳.

Product: KELVINATOR 1 Ton Inverter AC Golden. Category: Kelvinator. Subcategory: AC. Price: 57,868৳62,900৳.

Product: KELVINATOR 1 Ton Inverter AC. ",196,1005617,1005813
7303,sentence,"
Product: KELVINATOR 1 Ton Inverter AC. Category: Kelvinator. Subcategory: AC. Price: 59,708৳64,900৳.

Product: KELVINATOR 1.5 Ton Non Inverter AC. Category: Kelvinator. Subcategory: AC. ",187,1005773,1005960
7304,sentence,"Category: Kelvinator. Subcategory: AC. Price: 61,548৳66,900৳.

Product: KELVINATOR 1.5 Ton WIFI Inverter AC. Category: Kelvinator. Subcategory: AC. Price: 75,900৳.
",164,1005921,1006085
7305,sentence,"Subcategory: AC. Price: 75,900৳.

Product: KELVINATOR 1 Ton Heat & Cool WIFI Inverter AC. Category: Kelvinator. Subcategory: AC. Price: 47,900৳78,900৳.

Product: KELVINATOR 1.5 Ton Inverter AC. ",194,1006052,1006246
7306,sentence,"
Product: KELVINATOR 1.5 Ton Inverter AC. Category: Kelvinator. Subcategory: AC. Price: 72,588৳78,900৳.

Product: KELVINATOR 1.5 Ton Heat & Cool WIFI Inverter AC. Category: Kelvinator. ",185,1006204,1006389
7307,sentence,"Category: Kelvinator. Subcategory: AC. Price: 79,900৳.

Product: KELVINATOR 2 Ton Non Inverter AC. Category: Kelvinator. Subcategory: AC. Price: 74,428৳80,900৳.
",161,1006367,1006528
7308,sentence,"Subcategory: AC. Price: 74,428৳80,900৳.

Product: KELVINATOR 1.5 Ton Inverter AC Golden. Category: Kelvinator. Subcategory: AC. Price: 64,900৳85,900৳.

Product: KELVINATOR 2 Ton WIFI Inverter AC. ",196,1006488,1006684
7309,sentence,"
Product: KELVINATOR 2 Ton WIFI Inverter AC. Category: Kelvinator. Subcategory: AC. Price: 90,900৳.

Product: KELVINATOR 2 Ton Inverter AC Golden. Category: Kelvinator. Subcategory: AC. ",186,1006639,1006825
7310,sentence,"Category: Kelvinator. Subcategory: AC. Price: 85,468৳92,900৳.

Product: KELVINATOR 2 Ton Inverter AC. Category: Kelvinator. Subcategory: AC. Price: 87,308৳94,900৳.
",164,1006786,1006950
7311,sentence,"Subcategory: AC. Price: 87,308৳94,900৳.

Product: KELVINATOR 2 Ton Heat & Cool WIFI Inverter AC. Category: Kelvinator. Subcategory: AC. Price: 95,900৳.

Product: KELVINATOR 1 Ton WIFI Inverter AC. ",197,1006910,1007107
7312,sentence,"
Product: KELVINATOR 1 Ton WIFI Inverter AC. Category: Kelvinator. Subcategory: AC. Price: 46,900৳105,900৳.

Product: KELVINATOR 1.5 Ton Split Non Inverter AC. Category: Kelvinator. Subcategory: AC. ",199,1007062,1007261
7313,sentence,"Category: Kelvinator. Subcategory: AC. Price: Up Coming.

Product: KELVINATOR 2 Ton Split Non Inverter AC. Category: Kelvinator. Subcategory: AC. Price: Up Coming.
",164,1007222,1007386
7314,sentence,"Subcategory: AC. Price: Up Coming.

Product: Sharp SJC-118-WH 110 Liters Deep Freezer. Category: Sharp. Subcategory: Fridge. Price: 36,900৳48,900৳.
",148,1007351,1007499
7315,sentence,"Subcategory: Fridge. Price: 36,900৳48,900৳.

Product: Sharp SJC-118-GY 110 Liters Deep Freezer. Category: Sharp. Subcategory: Fridge. Price: 36,900৳48,900৳.
",157,1007455,1007612
7316,sentence,"Subcategory: Fridge. Price: 36,900৳48,900৳.

Product: Sharp SJC-168-WH 160 Liters Deep Freezer. Category: Sharp. Subcategory: Fridge. Price: 49,900৳65,900৳.
",157,1007568,1007725
7317,sentence,"Subcategory: Fridge. Price: 49,900৳65,900৳.

Product: Sharp SJC-178-GY 160 Liters Deep Freezer. Category: Sharp. Subcategory: Fridge. Price: 51,900৳68,900৳.
",157,1007681,1007838
7318,sentence,"Subcategory: Fridge. Price: 51,900৳68,900৳.

Product: Sharp SJC-228-GY 220 Liters Deep Freezer. Category: Sharp. Subcategory: Fridge. Price: 63,900৳84,900৳.
",157,1007794,1007951
7319,sentence,"Subcategory: Fridge. Price: 63,900৳84,900৳.

Product: Sharp SJ-EX455P-BR 397 Liters Inverter Refrigerator. Category: Sharp. Subcategory: Fridge. Price: 121,900৳162,500৳.
",170,1007907,1008077
7320,sentence,"Subcategory: Fridge. Price: 121,900৳162,500৳.

Product: Sharp SJ-EX585P-BK 508 Liters Inverter Refrigerator. Category: Sharp. Subcategory: Fridge. Price: 151,900৳202,500৳.
",172,1008031,1008203
7321,sentence,"Subcategory: Fridge. Price: 151,900৳202,500৳.

Product: Sharp SJ-EFD589X-BK 473 Liters 4-Door Inverter Refrigerator. Category: Sharp. Subcategory: Fridge. Price: 152,900৳203,800৳.
",180,1008157,1008337
7322,sentence,"Subcategory: Fridge. Price: 152,900৳203,800৳.

Product: Sharp SJ-EX655-BK 570 Liters Inverter Refrigerator. Category: Sharp. Subcategory: Fridge. Price: 188,900৳251,900৳.
",171,1008291,1008462
7323,sentence,"Subcategory: Fridge. Price: 188,900৳251,900৳.

Product: Sharp SJ-EX735-BK 656 Liters Inverter Refrigerator. Category: Sharp. Subcategory: Fridge. Price: 214,900৳286,500৳.
",171,1008416,1008587
7324,sentence,"Subcategory: Fridge. Price: 214,900৳286,500৳.

Product: Sharp SJ-EX315E-SL 253 Liters Inverter Refrigerator. Category: Sharp. Subcategory: Fridge. Price: Out Of Stock.
",168,1008541,1008709
7325,sentence,"Subcategory: Fridge. Price: Out Of Stock.

Product: SHARP SJ-ESB631XN 521 Liters 2-Door Inverter Refrigerator. Category: Sharp. Subcategory: Fridge. Price: Out Of Stock.
",170,1008667,1008837
7326,sentence,"Subcategory: Fridge. Price: Out Of Stock.

Product: SHARP SJ-ESB691X-DX 599 Liters 2 Door Refrigerator. Category: Sharp. Subcategory: Fridge. Price: Out Of Stock.
",163,1008795,1008958
7327,sentence,"Subcategory: Fridge. Price: Out Of Stock.

Product: Hisense RTDG276NARG/BD3 277L Glass Door Refrigerator. Category: Hisense. Subcategory: Fridge. Price: 39,000৳43,900৳.
",169,1008916,1009085
7328,sentence,"Subcategory: Fridge. Price: 39,000৳43,900৳.

Product: Hisense RTDG276NAGS/BD3 277L Top Mount Door Refrigerator. Category: Hisense. Subcategory: Fridge. Price: 39,000৳43,900৳.
",175,1009041,1009216
7329,sentence,"Subcategory: Fridge. Price: 39,000৳43,900৳.

Product: Hisense RTDG276NAFB/BD3 277L Glass Door Refrigerator. Category: Hisense. Subcategory: Fridge. Price: 39,000৳43,900৳.
",171,1009172,1009343
7330,sentence,"Subcategory: Fridge. Price: 39,000৳43,900৳.

Product: Hisense RBDG266NARG/BD3 270L Glass Door Refrigerator. Category: Hisense. Subcategory: Fridge. Price: 43,000৳45,900৳.
",171,1009299,1009470
7331,sentence,"Subcategory: Fridge. Price: 43,000৳45,900৳.

Product: Hisense RBDG266NAFB/BD3 270L Glass Door Refrigerator. Category: Hisense. Subcategory: Fridge. Price: 43,000৳45,900৳.
",171,1009426,1009597
7332,sentence,"Subcategory: Fridge. Price: 43,000৳45,900৳.

Product: Hisense RBDG266NAAR/BD3 270L Glass Door Refrigerator. Category: Hisense. Subcategory: Fridge. Price: 43,000৳45,900৳.
",171,1009553,1009724
7333,sentence,"Subcategory: Fridge. Price: 43,000৳45,900৳.

Product: Hisense RB1G266NAB/BD3 270L Bottom Mount Inverter Refrigerator. Category: Hisense. Subcategory: Fridge. Price: 43,000৳47,900৳.
",181,1009680,1009861
7334,sentence,"Subcategory: Fridge. Price: 43,000৳47,900৳.

Product: Hisense BD240 240 L Deep Freezer. Category: Hisense. Subcategory: Fridge. Price: 43,500৳48,900৳.
",151,1009817,1009968
7335,sentence,"Subcategory: Fridge. Price: 43,500৳48,900৳.

Product: Hisense RD31DC4SHA 259 L Inverter Refrigerator. Category: Hisense. Subcategory: Fridge. Price: 47,500৳49,900৳.
",165,1009924,1010089
7336,sentence,"Subcategory: Fridge. Price: 47,500৳49,900৳.

Product: Hisense RT1G276NAB/BD3 277L Top Mount Inverter Refrigerator. Category: Hisense. Subcategory: Fridge. Price: 41,000৳49,900৳.
",178,1010045,1010223
7337,sentence,"Subcategory: Fridge. Price: 41,000৳49,900৳.

Product: Hisense RT42W4AK 346 L Refrigerator. Category: Hisense. Subcategory: Fridge. Price: 64,000৳72,900৳.
",154,1010179,1010333
7338,sentence,"Subcategory: Fridge. Price: 64,000৳72,900৳.

Product: Hisense RS67W4NV 566 L Inverter Refrigerator. Category: Hisense. Subcategory: Fridge. Price: 102,000৳119,900৳.
",165,1010289,1010454
7339,sentence,"Subcategory: Fridge. Price: 102,000৳119,900৳.

Product: Hisense RS3G558NAB/BD3 580 L Refrigerator. Category: Hisense. Subcategory: Fridge. Price: 102,000৳119,900৳.
",164,1010408,1010572
7340,sentence,"Subcategory: Fridge. Price: 102,000৳119,900৳.

Product: Beko BOREF-B5RCNS37HUG 375 Liter Refrigerator. Category: beko. Subcategory: Fridge. Price: Up Coming.
",158,1010526,1010684
7341,sentence,"Subcategory: Fridge. Price: Up Coming.

Product: Beko BOREF-B3RGNS46HGBI 466L Refrigerator. Category: beko. Subcategory: Fridge. Price: Up Coming.
",147,1010645,1010792
7342,sentence,"Subcategory: Fridge. Price: Up Coming.

Product: Beko BOREF-B3RCNS37HXB 375 Liter Refrigerator. Category: beko. Subcategory: Fridge. Price: Up Coming.
",151,1010753,1010904
7343,sentence,"Subcategory: Fridge. Price: Up Coming.

Product: Beko BOREF-B5RCNS34HUG 340 Liter Refrigerator. Category: beko. Subcategory: Fridge. Price: Up Coming.
",151,1010865,1011016
7344,sentence,"Subcategory: Fridge. Price: Up Coming.

Product: Beko BOREF-B3RCNS34HXB 340 Liter Refrigerator. Category: beko. Subcategory: Fridge. Price: Up Coming.
",151,1010977,1011128
7345,sentence,"Subcategory: Fridge. Price: Up Coming.

Product: Beko BOREF-B3RGNS46HXPI 466 Liters 4-Door Inverter Refrigerator. Category: beko. Subcategory: Fridge. Price: Up Coming.
",169,1011089,1011258
7346,sentence,"Subcategory: Fridge. Price: Up Coming.

Product: Beko BOREF-RDNE295DSE 275 Liter Refrigerator. Category: beko. Subcategory: Fridge. Price: Up Coming.
",150,1011219,1011369
7347,sentence,"Subcategory: Fridge. Price: Up Coming.

Product: Beko BOREF-RDNE295DWBE-EX 275 Liter Refrigerator. Category: beko. Subcategory: Fridge. Price: Up Coming.

Product: Haier HCF-175GE 142L Deep Freezer. ",199,1011330,1011529
7348,sentence,"
Product: Haier HCF-175GE 142L Deep Freezer. Category: Haier. Subcategory: Fridge. Price: 38,000৳43,900৳.

Product: Haier HCF-230SG 200L Deep Freezer. Category: Haier. Subcategory: Fridge. ",189,1011484,1011673
7349,sentence,"Category: Haier. Subcategory: Fridge. Price: 39,000৳47,400৳.

Product: Haier HCF-230GE 200L Deep Freezer. Category: Haier. Subcategory: Fridge. Price: 45,000৳51,400৳.
",167,1011635,1011802
7350,sentence,"Subcategory: Fridge. Price: 45,000৳51,400৳.

Product: Haier HCF-290N 251L Deep Freezer. Category: Haier. Subcategory: Fridge. Price: 45,500৳52,400৳.

Product: Haier HRF-362TBG 342L Refrigerator. ",195,1011758,1011953
7351,sentence,"
Product: Haier HRF-362TBG 342L Refrigerator. Category: Haier. Subcategory: Fridge. Price: 68,500৳75,900৳.

Product: Haier HRF-386TBG 366L Refrigerator. Category: Haier. Subcategory: Fridge. ",191,1011907,1012098
7352,sentence,"Category: Haier. Subcategory: Fridge. Price: 70,500৳79,900৳.

Product: Haier HRF-395PBG 375L Refrigerator. Category: Haier. Subcategory: Fridge. Price: 76,900৳85,900৳.
",168,1012060,1012228
7353,sentence,"Subcategory: Fridge. Price: 76,900৳85,900৳.

Product: Haier HRF-578TBG 522L French T-Door Refrigerator. Category: Haier. Subcategory: Fridge. Price: 132,905৳139,900৳.
",167,1012184,1012351
