chunk_id,strategy,text,length,start_index,end_index
21630,token,e Card #40189. Category: Capture Card. Subcategory,50,865200,865250
21631,token,"ubcategory: Accessories. Price: Out Of Stock.

Pro",50,865240,865290
21632,token,"tock.

Product: Vention ACWHA Type-C & USB Male to",50,865280,865330
21633,token,SB Male to HDMI Female Video Capture Card. Categor,50,865320,865370
21634,token,d. Category: Capture Card. Subcategory: Accessorie,50,865360,865410
21635,token,"Accessories. Price: Out Of Stock.

Product: ORICO ",50,865400,865450
21636,token,ct: ORICO HVC-1080 HDMI to USB3.0 Video Capture Ca,50,865440,865490
21637,token,Capture Card. Category: Capture Card. Subcategory:,50,865480,865530
21638,token,"bcategory: Accessories. Price: Out Of Stock.

Prod",50,865520,865570
21639,token,"ock.

Product: ORICO 2.5 to 3.5 inch Hard Drive Ca",50,865560,865610
21640,token,d Drive Caddy (1125SS). Category: HDD-SSD Enclosur,50,865600,865650
21641,token,D Enclosure. Subcategory: Accessories. Price: 600৳,50,865640,865690
21642,token,"rice: 600৳.

Product: ORICO 25PW1-U3 2.5 inch USB3",50,865680,865730
21643,token, inch USB3.0 Micro-B Hard Drive Enclosure. Categor,50,865720,865770
21644,token,e. Category: HDD-SSD Enclosure. Subcategory: Acces,50,865760,865810
21645,token,"ory: Accessories. Price: 650৳690৳.

Product: ORICO",50,865800,865850
21646,token,uct: ORICO-2020U3 2.5 Inch SATA USB 3.0 HDD Enclos,50,865840,865890
21647,token,HDD Enclosure. Category: HDD-SSD Enclosure. Subcat,50,865880,865930
21648,token,"re. Subcategory: Accessories. Price: 650৳700৳.

Pr",50,865920,865970
21649,token,"৳700৳.

Product: Orico 2520U3 2.5 inch USB 3.0 SAT",50,865960,866010
21650,token,SB 3.0 SATA HDD & SSD Enclosure. Category: HDD-SSD,50,866000,866050
21651,token,y: HDD-SSD Enclosure. Subcategory: Accessories. Pr,50,866040,866090
21652,token,"sories. Price: 750৳.

Product: Yuanxin YPH-023 2.5",50,866080,866130
21653,token,PH-023 2.5 Inch SATA HDD SSD Enclosure. Category: ,50,866120,866170
21654,token,Category: HDD-SSD Enclosure. Subcategory: Accessor,50,866160,866210
21655,token,": Accessories. Price: 799৳850৳.

Product: Yuanxin ",50,866200,866250
21656,token,: Yuanxin YPH-024 2.5 inch USB HDD Enclosure. Cate,50,866240,866290
21657,token,sure. Category: HDD-SSD Enclosure. Subcategory: Ac,50,866280,866330
21658,token,"tegory: Accessories. Price: 950৳.

Product: Yuanxi",50,866320,866370
21659,token,ct: Yuanxin YPH-025 2.5 Inch SATA HDD Enclosure. C,50,866360,866410
21660,token,closure. Category: HDD-SSD Enclosure. Subcategory:,50,866400,866450
21661,token,"bcategory: Accessories. Price: 800৳990৳.

Product:",50,866440,866490
21662,token,"

Product: Yuanxin YPH-027 2.5 inch SATA HDD Enclo",50,866480,866530
21663,token, HDD Enclosure. Category: HDD-SSD Enclosure. Subca,50,866520,866570
21664,token,"ure. Subcategory: Accessories. Price: 800৳1,000৳.
",50,866560,866610
21665,token,"0৳1,000৳.

Product: Ugreen 2.5"" SATA USB 3.0 Hard ",50,866600,866650
21666,token, 3.0 Hard Disk Enclosure #60353. Category: HDD-SSD,50,866640,866690
21667,token,y: HDD-SSD Enclosure. Subcategory: Accessories. Pr,50,866680,866730
21668,token,"sories. Price: 1,300৳.

Product: Vention KPAB0 2.5",50,866720,866770
21669,token, KPAB0 2.5 Inch USB 3.0 SATA Hard Drive Enclosure.,50,866760,866810
21670,token,Enclosure. Category: HDD-SSD Enclosure. Subcategor,50,866800,866850
21671,token,"Subcategory: Accessories. Price: 1,090৳1,500৳.

Pr",50,866840,866890
21672,token,",500৳.

Product: Yuanxin YPH-037 M.2 NVMe SSD Encl",50,866880,866930
21673,token,e SSD Enclosure. Category: HDD-SSD Enclosure. Subc,50,866920,866970
21674,token,"sure. Subcategory: Accessories. Price: 1,700৳1,800",50,866960,867010
21675,token,",700৳1,800৳.

Product: Yuanxin YPH-038 M.2 NVMe/SA",50,867000,867050
21676,token,.2 NVMe/SATA SSD Enclosure. Category: HDD-SSD Encl,50,867040,867090
21677,token,D-SSD Enclosure. Subcategory: Accessories. Price: ,50,867080,867130
21678,token,"s. Price: 1,800৳.

Product: Yuanxin YPH-050 3.5 In",50,867120,867170
21679,token,050 3.5 Inch SATA HDD Enclosure with Power Adapter,50,867160,867210
21680,token,er Adapter. Category: HDD-SSD Enclosure. Subcatego,50,867200,867250
21681,token," Subcategory: Accessories. Price: 1,800৳.

Product",50,867240,867290
21682,token,".

Product: Yuanxin YPH-033 3.5 Inch SATA HDD Encl",50,867280,867330
21683,token,A HDD Enclosure with Power Adapter. Category: HDD-,50,867320,867370
21684,token,gory: HDD-SSD Enclosure. Subcategory: Accessories.,50,867360,867410
21685,token,"cessories. Price: 1,750৳1,850৳.

Product: UGREEN C",50,867400,867450
21686,token,: UGREEN CM400 USB-C to M.2 NGFF 5Gbps SATA SSD En,50,867440,867490
21687,token,ATA SSD Enclosure #10903. Category: HDD-SSD Enclos,50,867480,867530
21688,token,"SSD Enclosure. Subcategory: Accessories. Price: 1,",50,867520,867570
21689,token," Price: 1,700৳1,900৳.

Product: Vention KPBB0 2.5 ",50,867560,867610
21690,token,KPBB0 2.5 Inch USB 3.0 SATA Hard Drive Enclosure. ,50,867600,867650
21691,token,nclosure. Category: HDD-SSD Enclosure. Subcategory,50,867640,867690
21692,token,"ubcategory: Accessories. Price: 1,680৳2,000৳.

Pro",50,867680,867730
21693,token,"000৳.

Product: UGREEN CM300 Type-C to 2.5"" SATA H",50,867720,867770
21694,token,".5"" SATA Hard Drive Enclosure #70499. Category: HD",50,867760,867810
21695,token,tegory: HDD-SSD Enclosure. Subcategory: Accessorie,50,867800,867850
21696,token,"Accessories. Price: 2,150৳.

Product: UGREEN CM300",50,867840,867890
21697,token,"REEN CM300 Type-C to 2.5"" SATA Hard Drive Enclosur",50,867880,867930
21698,token,e Enclosure #70498. Category: HDD-SSD Enclosure. S,50,867920,867970
21699,token,"closure. Subcategory: Accessories. Price: 2,180৳.
",50,867960,868010
21700,token,": 2,180৳.

Product: Ugreen CM642 M.2 NVMe SSD Encl",50,868000,868050
21701,token,e SSD Enclosure #15976. Category: HDD-SSD Enclosur,50,868040,868090
21702,token,"D Enclosure. Subcategory: Accessories. Price: 9,50",50,868080,868130
21703,token,"rice: 9,500৳.

Product: Orico M2PV-C3 M.2 Type-C N",50,868120,868170
21704,token,2 Type-C NVMe SSD Enclosure. Category: HDD-SSD Enc,50,868160,868210
21705,token,DD-SSD Enclosure. Subcategory: Accessories. Price:,50,868200,868250
21706,token,"es. Price: 2,250৳.

Product: DeepCool EK720-L-1.0 ",50,868240,868290
21707,token,720-L-1.0 High Performance Thermal Pad. Category: ,50,868280,868330
21708,token,Category: Thermal Paste. Subcategory: Accessories.,50,868320,868370
21709,token,"cessories. Price: 750৳.

Product: DeepCool EK720-L",50,868360,868410
21710,token,ol EK720-L-1.5 High Performance Thermal Pad. Categ,50,868400,868450
21711,token,Pad. Category: Thermal Paste. Subcategory: Accesso,50,868440,868490
21712,token,"y: Accessories. Price: 850৳.

Product: Gamdias XC5",50,868480,868530
21713,token,amdias XC5 4g High-Performance Thermal Paste. Cate,50,868520,868570
21714,token,aste. Category: Thermal Paste. Subcategory: Access,50,868560,868610
21715,token,"ry: Accessories. Price: 900৳.

Product: DeepCool E",50,868600,868650
21716,token,DeepCool EK720-XL-0.5 High Performance Thermal Pad,50,868640,868690
21717,token,hermal Pad. Category: Thermal Paste. Subcategory: ,50,868680,868730
21718,token,"category: Accessories. Price: 1,000৳.

Product: De",50,868720,868770
21719,token,roduct: DeepCool EK720-L-2.0 High Performance Ther,50,868760,868810
21720,token,mance Thermal Pad. Category: Thermal Paste. Subcat,50,868800,868850
21721,token,"te. Subcategory: Accessories. Price: 1,100৳.

Prod",50,868840,868890
21722,token,"00৳.

Product: DeepCool DM9 4g Professional Grade ",50,868880,868930
21723,token,nal Grade Thermal Paste. Category: Thermal Paste. ,50,868920,868970
21724,token,"al Paste. Subcategory: Accessories. Price: 1,100৳.",50,868960,869010
21725,token,"e: 1,100৳.

Product: DeepCool EK720-XL-1.0 High Pe",50,869000,869050
21726,token,.0 High Performance Thermal Pad. Category: Thermal,50,869040,869090
21727,token,y: Thermal Paste. Subcategory: Accessories. Price:,50,869080,869130
21728,token,"es. Price: 1,400৳.

Product: DeepCool EK720-XL-1.5",50,869120,869170
21729,token,720-XL-1.5 High Performance Thermal Pad. Category:,50,869160,869210
21730,token, Category: Thermal Paste. Subcategory: Accessories,50,869200,869250
21731,token,"ccessories. Price: 1,800৳.

Product: Cryorig CP5 C",50,869240,869290
21732,token,orig CP5 CRYO-PASTE. Category: Thermal Paste. Subc,50,869280,869330
21733,token,"aste. Subcategory: Accessories. Price: Up Coming.
",50,869320,869370
21734,token,"p Coming.

Product: Thermal Grizzly Kryonaut 1g Th",50,869360,869410
21735,token,naut 1g Thermal Paste. Category: Thermal Paste. Su,50,869400,869450
21736,token, Paste. Subcategory: Accessories. Price: Up Coming,50,869440,869490
21737,token," Up Coming.

Product: Thermal Grizzly Hydronaut 1g",50,869480,869530
21738,token,dronaut 1g Thermal Paste. Category: Thermal Paste.,50,869520,869570
21739,token,mal Paste. Subcategory: Accessories. Price: Up Com,50,869560,869610
21740,token,"ce: Up Coming.

Product: Thermal Grizzly Duronaut ",50,869600,869650
21741,token, Duronaut 2g Thermal Paste. Category: Thermal Past,50,869640,869690
21742,token,ermal Paste. Subcategory: Accessories. Price: Up C,50,869680,869730
21743,token,"rice: Up Coming.

Product: Thermal Grizzly Aeronau",50,869720,869770
21744,token,ly Aeronaut 1g Thermal Paste. Category: Thermal Pa,50,869760,869810
21745,token,Thermal Paste. Subcategory: Accessories. Price: Up,50,869800,869850
21746,token," Price: Up Coming.

Product: Arctic MX-4 4G Premiu",50,869840,869890
21747,token, 4G Premium Performance Thermal Paste with Spatula,50,869880,869930
21748,token,th Spatula. Category: Thermal Paste. Subcategory: ,50,869920,869970
21749,token,"category: Accessories. Price: Up Coming.

Product:",50,869960,870010
21750,token,"

Product: DeepCool EX750 5g High-Performance Ther",50,870000,870050
21751,token,mance Thermal Paste. Category: Thermal Paste. Subc,50,870040,870090
21752,token,"aste. Subcategory: Accessories. Price: Up Coming.
",50,870080,870130
21753,token,"p Coming.

Product: Thermal Grease (30gm) Paste Co",50,870120,870170
21754,token,) Paste Compound Silicone Syringe Gray. Category: ,50,870160,870210
21755,token,Category: Thermal Paste. Subcategory: Accessories.,50,870200,870250
21756,token,"cessories. Price: Out Of Stock.

Product: Deepcool",50,870240,870290
21757,token,: Deepcool G15 Thermal Paste. Category: Thermal Pa,50,870280,870330
21758,token,Thermal Paste. Subcategory: Accessories. Price: Ou,50,870320,870370
21759,token," Price: Out Of Stock.

Product: DeepCool Z3 Therma",50,870360,870410
21760,token, Z3 Thermal Paste. Category: Thermal Paste. Subcat,50,870400,870450
21761,token,te. Subcategory: Accessories. Price: Out Of Stock.,50,870440,870490
21762,token," Of Stock.

Product: Deepcool Z5 Thermal Paste. Ca",50,870480,870530
21763,token, Paste. Category: Thermal Paste. Subcategory: Acce,50,870520,870570
21764,token,"gory: Accessories. Price: Out Of Stock.

Product: ",50,870560,870610
21765,token,"
Product: DeepCool Z10 Thermal Paste. Category: Th",50,870600,870650
21766,token,tegory: Thermal Paste. Subcategory: Accessories. P,50,870640,870690
21767,token,"ssories. Price: Out Of Stock.

Product: Hiksemi Pu",50,870680,870730
21768,token,Hiksemi Pully HS-USB-M210S 32GB USB 3.2 Pen Drive.,50,870720,870770
21769,token,Pen Drive. Category: Pen Drive. Subcategory: Acces,50,870760,870810
21770,token,"ory: Accessories. Price: 450৳500৳.

Product: Hikse",50,870800,870850
21771,token,uct: Hiksemi Cap HS-USB-M220P 32GB USB 3.2 Pen Dri,50,870840,870890
21772,token,.2 Pen Drive. Category: Pen Drive. Subcategory: Ac,50,870880,870930
21773,token,"tegory: Accessories. Price: 525৳.

Product: Apacer",50,870920,870970
21774,token,ct: Apacer AH25C 32GB USB 3.2 Gen 1 Flash Drive. C,50,870960,871010
21775,token,h Drive. Category: Pen Drive. Subcategory: Accesso,50,871000,871050
21776,token,"y: Accessories. Price: 590৳.

Product: Apacer AH35",50,871040,871090
21777,token,pacer AH355 32GB USB 3.1 Flash Drive. Category: Pe,50,871080,871130
21778,token,tegory: Pen Drive. Subcategory: Accessories. Price,50,871120,871170
21779,token,"ies. Price: 550৳600৳.

Product: Apacer AH353 32GB ",50,871160,871210
21780,token,H353 32GB USB 3.2 Flash Drive. Category: Pen Drive,50,871200,871250
21781,token, Pen Drive. Subcategory: Accessories. Price: 650৳.,50,871240,871290
21782,token,"ice: 650৳.

Product: Adata UV150 64GB USB 3.2 Gen ",50,871280,871330
21783,token,B 3.2 Gen 1 Pen Drive. Category: Pen Drive. Subcat,50,871320,871370
21784,token,"ve. Subcategory: Accessories. Price: 610৳650৳.

Pr",50,871360,871410
21785,token,"৳650৳.

Product: Apacer AH357 32GB USB 3.2 Gen 1 F",50,871400,871450
21786,token,.2 Gen 1 Flash Drive. Category: Pen Drive. Subcate,50,871440,871490
21787,token,"e. Subcategory: Accessories. Price: 550৳650৳.

Pro",50,871480,871530
21788,token,"650৳.

Product: Kingston DataTraveler Exodia 64GB ",50,871520,871570
21789,token,odia 64GB USB 3.2 Gen 1 Pen Drive. Category: Pen D,50,871560,871610
21790,token,ory: Pen Drive. Subcategory: Accessories. Price: 5,50,871600,871650
21791,token,". Price: 553৳650৳.

Product: Hiksemi HS-USB-E307C ",50,871640,871690
21792,token,USB-E307C 32GB USB 3.2 Pen Drive. Category: Pen Dr,50,871680,871730
21793,token,ry: Pen Drive. Subcategory: Accessories. Price: 65,50,871720,871770
21794,token," Price: 650৳.

Product: Hiksemi Sync HS-USB-E327C ",50,871760,871810
21795,token,USB-E327C 32GB USB 3.2 Pen Drive. Category: Pen Dr,50,871800,871850
21796,token,ry: Pen Drive. Subcategory: Accessories. Price: 65,50,871840,871890
21797,token," Price: 650৳.

Product: Hiksemi Blade HS-USB-E301 ",50,871880,871930
21798,token,-USB-E301 64GB USB 3.2 Pen Drive. Category: Pen Dr,50,871920,871970
21799,token,ry: Pen Drive. Subcategory: Accessories. Price: 55,50,871960,872010
21800,token," Price: 553৳650৳.

Product: Hiksemi Pully HS-USB-M",50,872000,872050
21801,token,y HS-USB-M210S 64GB USB 3.2 Pen Drive. Category: P,50,872040,872090
21802,token,ategory: Pen Drive. Subcategory: Accessories. Pric,50,872080,872130
21803,token,"ries. Price: 650৳.

Product: Hiksemi Cap HS-USB-M2",50,872120,872170
21804,token, HS-USB-M220P 64GB USB 3.2 Pen Drive. Category: Pe,50,872160,872210
21805,token,tegory: Pen Drive. Subcategory: Accessories. Price,50,872200,872250
21806,token,"ies. Price: 553৳650৳.

Product: Eaget ET-X1 32GB U",50,872240,872290
21807,token,-X1 32GB USB 3.2 Gen1 Pen Drive. Category: Pen Dri,50,872280,872330
21808,token,y: Pen Drive. Subcategory: Accessories. Price: 650,50,872320,872370
21809,token,"Price: 650৳.

Product: Apacer AH355 64GB USB 3.2 G",50,872360,872410
21810,token, USB 3.2 Gen 1 Flash Drive. Category: Pen Drive. S,50,872400,872450
21811,token,"n Drive. Subcategory: Accessories. Price: 700৳.

P",50,872440,872490
21812,token,": 700৳.

Product: Apacer AH356 64GB USB 3.2 Gen 1 ",50,872480,872530
21813,token,3.2 Gen 1 Flash Drive. Category: Pen Drive. Subcat,50,872520,872570
21814,token,"ve. Subcategory: Accessories. Price: 665৳700৳.

Pr",50,872560,872610
21815,token,"৳700৳.

Product: Dahua U156 64GB USB 3.2 Pen Drive",50,872600,872650
21816,token, Pen Drive. Category: Pen Drive. Subcategory: Acce,50,872640,872690
21817,token,"gory: Accessories. Price: 650৳700৳.

Product: ADAT",50,872680,872730
21818,token,duct: ADATA UC310 ECO 64GB USB 3.2 Pen Drive. Cate,50,872720,872770
21819,token,rive. Category: Pen Drive. Subcategory: Accessorie,50,872760,872810
21820,token,"Accessories. Price: 600৳700৳.

Product: ADATA UC32",50,872800,872850
21821,token,ADATA UC320 64GB USB 3.2 Pen Drive. Category: Pen ,50,872840,872890
21822,token,gory: Pen Drive. Subcategory: Accessories. Price: ,50,872880,872930
21823,token,"s. Price: 650৳700৳.

Product: Orico AXM2S-G2-GY M.",50,872920,872970
21824,token,S-G2-GY M.2 Type-C SSD Enclosure. Category: Orico.,50,872960,873010
21825,token,ry: Orico. Subcategory: HDD-SSD Enclosure. Price: ,50,873000,873050
21826,token,"e. Price: 2,500৳.

Product: ORICO PVM2F-C3 NGFF M.",50,873040,873090
21827,token,C3 NGFF M.2 Type-C Hard Drive Enclosure. Category:,50,873080,873130
21828,token, Category: Orico. Subcategory: HDD-SSD Enclosure. ,50,873120,873170
21829,token,"nclosure. Price: 2,200৳2,600৳.

Product: Orico 682",50,873160,873210
21830,token, Orico 6829C3 2.5 3.5 inch SATA HDD SSD Offline Cl,50,873200,873250
21831,token,Offline Clone Dual Bay Dock. Category: Orico. Subc,50,873240,873290
21832,token,"rico. Subcategory: HDD-SSD Enclosure. Price: 3,850",50,873280,873330
21833,token,"ice: 3,850৳4,100৳.

Product: Orico 2577U3-BK 2.5"" ",50,873320,873370
21834,token,"3-BK 2.5"" USB3.0 to SATA III Hard Drive Enclosure.",50,873360,873410
21835,token,Enclosure. Category: Orico. Subcategory: HDD-SSD E,50,873400,873450
21836,token," HDD-SSD Enclosure. Price: Out Of Stock.

Product:",50,873440,873490
21837,token,"

Product: ORICO 2189U3 2.5 inch USB3.0 Hard Drive",50,873480,873530
21838,token,Hard Drive Enclosure. Category: Orico. Subcategory,50,873520,873570
21839,token,ubcategory: HDD-SSD Enclosure. Price: Out Of Stock,50,873560,873610
21840,token,"t Of Stock.

Product: ORICO 2139U3 2.5 inch Transp",50,873600,873650
21841,token,nch Transparent USB 3.0 Hard Drive Enclosure. Cate,50,873640,873690
21842,token,sure. Category: Orico. Subcategory: HDD-SSD Enclos,50,873680,873730
21843,token,"SSD Enclosure. Price: Out Of Stock.

Product: ORIC",50,873720,873770
21844,token,duct: ORICO 2577C3-V1 USB 3.0 to Type-C 2.5 inch H,50,873760,873810
21845,token,2.5 inch HDD Enclosure. Category: Orico. Subcatego,50,873800,873850
21846,token, Subcategory: HDD-SSD Enclosure. Price: Out Of Sto,50,873840,873890
21847,token,"Out Of Stock.

Product: ORICO TX25C3-GY 2.5 inch T",50,873880,873930
21848,token,2.5 inch Type-C Transparent Enclosure. Category: O,50,873920,873970
21849,token,ategory: Orico. Subcategory: HDD-SSD Enclosure. Pr,50,873960,874010
21850,token,"losure. Price: Out Of Stock.

Product: Orico 2129U",50,874000,874050
21851,token,"rico 2129U3 2.5"" SATA HDD/SSD USB 3.0 Transparent ",50,874040,874090
21852,token,ansparent Enclosure. Category: Orico. Subcategory:,50,874080,874130
21853,token,bcategory: HDD-SSD Enclosure. Price: Out Of Stock.,50,874120,874170
21854,token," Of Stock.

Product: Orico NGFF M.2 Hard Drive Enc",50,874160,874210
21855,token, Drive Enclosure. Category: Orico. Subcategory: HD,50,874200,874250
21856,token,"tegory: HDD-SSD Enclosure. Price: Out Of Stock.

P",50,874240,874290
21857,token," Stock.

Product: Orico 1106SS 3.5 inch 5.25 Bay S",50,874280,874330
21858,token,5.25 Bay Stainless Internal Hard Drive Mounting Br,50,874320,874370
21859,token,ounting Bracket Adapter. Category: Orico. Subcateg,50,874360,874410
21860,token,. Subcategory: HDD-SSD Enclosure. Price: Out Of St,50,874400,874450
21861,token," Out Of Stock.

Product: Orico PDM2 M.2 NVME to PC",50,874440,874490
21862,token,NVME to PCI-E3.0 X4 Expansion Card. Category: Oric,50,874480,874530
21863,token,gory: Orico. Subcategory: HDD-SSD Enclosure. Price,50,874520,874570
21864,token,"ure. Price: Out Of Stock.

Product: Orico M2PF-C3 ",50,874560,874610
21865,token,o M2PF-C3 M.2 Type-C SSD Enclosure. Category: Oric,50,874600,874650
21866,token,gory: Orico. Subcategory: HDD-SSD Enclosure. Price,50,874640,874690
21867,token,"ure. Price: Out Of Stock.

Product: Orico PWM2 Typ",50,874680,874730
21868,token,o PWM2 Type-C 5Gbps M.2 NGFF SATA SSD Enclosure. C,50,874720,874770
21869,token,closure. Category: Orico. Subcategory: HDD-SSD Enc,50,874760,874810
21870,token,"DD-SSD Enclosure. Price: Out Of Stock.

Product: O",50,874800,874850
21871,token,Product: Orico TCM2-C3 M.2 Sata SSD Enclosure. Cat,50,874840,874890
21872,token,osure. Category: Orico. Subcategory: HDD-SSD Enclo,50,874880,874930
21873,token,"-SSD Enclosure. Price: Out Of Stock.

Product: Ugr",50,874920,874970
21874,token,oduct: Ugreen 30848 2.5 Inch Hard Drive Box Enclos,50,874960,875010
21875,token,Box Enclosure. Category: UGREEN. Subcategory: HDD-,50,875000,875050
21876,token,"gory: HDD-SSD Enclosure. Price: Out Of Stock.

Pro",50,875040,875090
21877,token,"tock.

Product: UGREEN CM471 2.5 Inch USB Hard Dri",50,875080,875130
21878,token,B Hard Drive Enclosure #30719. Category: UGREEN. S,50,875120,875170
21879,token, UGREEN. Subcategory: HDD-SSD Enclosure. Price: Ou,50,875160,875210
21880,token," Price: Out Of Stock.

Product: Ugreen USB Type-C ",50,875200,875250
21881,token,SB Type-C 2.5 Inch SATA III Hard Drive Enclosure (,50,875240,875290
21882,token,nclosure (Case Only) #50743. Category: UGREEN. Sub,50,875280,875330
21883,token,GREEN. Subcategory: HDD-SSD Enclosure. Price: Out ,50,875320,875370
21884,token,"rice: Out Of Stock.

Product: UGREEN US221 2.5 inc",50,875360,875410
21885,token,21 2.5 inch USB 3.1 Hard Drive Enclosure #60735. C,50,875400,875450
21886,token, #60735. Category: UGREEN. Subcategory: HDD-SSD En,50,875440,875490
21887,token,"HDD-SSD Enclosure. Price: Out Of Stock.

Product: ",50,875480,875530
21888,token,"
Product: UGREEN US222 USB 3.0 SATA Hard Drive Enc",50,875520,875570
21889,token, Drive Enclosure #50422. Category: UGREEN. Subcate,50,875560,875610
21890,token,N. Subcategory: HDD-SSD Enclosure. Price: Out Of S,50,875600,875650
21891,token,": Out Of Stock.

Product: UGREEN CM578 M.2 NVMe SS",50,875640,875690
21892,token,.2 NVMe SSD Enclosure #15512. Category: UGREEN. Su,50,875680,875730
21893,token,UGREEN. Subcategory: HDD-SSD Enclosure. Price: Out,50,875720,875770
21894,token,"Price: Out Of Stock.

Product: UGREEN CM400 M.2 SA",50,875760,875810
21895,token,400 M.2 SATA and NVMe SSD Enclosure #90264. Catego,50,875800,875850
21896,token,64. Category: UGREEN. Subcategory: HDD-SSD Enclosu,50,875840,875890
21897,token,"SD Enclosure. Price: Out Of Stock.

Product: Ugree",50,875880,875930
21898,token,uct: Ugreen M2 Sata SSD Case Enclosure USB Type A ,50,875920,875970
21899,token,SB Type A to Type C 3.1. Category: UGREEN. Subcate,50,875960,876010
21900,token,N. Subcategory: HDD-SSD Enclosure. Price: Out Of S,50,876000,876050
21901,token,": Out Of Stock.

Product: VENTION KPKH0 M.2 NVMe S",50,876040,876090
21902,token,M.2 NVMe SSD Enclosure. Category: Vention. Subcate,50,876080,876130
21903,token,"n. Subcategory: HDD-SSD Enclosure. Price: 2,700৳.
",50,876120,876170
21904,token,": 2,700৳.

Product: Cooler Master Oracle Air M.2 N",50,876160,876210
21905,token, Air M.2 NVMe SSD Enclosure. Category: Cooler Mast,50,876200,876250
21906,token,ooler Master. Subcategory: HDD-SSD Enclosure. Pric,50,876240,876290
21907,token,"sure. Price: Out Of Stock.

Product: Deli CT703 2 ",50,876280,876330
21908,token,i CT703 2 Pin 4 Port 3 Meter Power Strip. Category,50,876320,876370
21909,token,. Category: Deli. Subcategory: Power Strip. Price:,50,876360,876410
21910,token,"ip. Price: 650৳750৳.

Product: Deli CT704 2 Pin 4 ",50,876400,876450
21911,token,4 2 Pin 4 Port 5 Meter Power Strip. Category: Deli,50,876440,876490
21912,token,gory: Deli. Subcategory: Power Strip. Price: 850৳9,50,876480,876530
21913,token,"ice: 850৳950৳.

Product: Deli CT705 2 Pin 6 Port 3",50,876520,876570
21914,token,n 6 Port 3 Meter Power Strip. Category: Deli. Subc,50,876560,876610
21915,token,"Deli. Subcategory: Power Strip. Price: 850৳950৳.

",50,876600,876650
21916,token,"50৳950৳.

Product: Deli CT703ES 3 Pin 4 Port 3 Met",50,876640,876690
21917,token,Port 3 Meter Power Strip With Surge Protection. Ca,50,876680,876730
21918,token,ection. Category: Deli. Subcategory: Power Strip. ,50,876720,876770
21919,token,"er Strip. Price: 1,050৳1,200৳.

Product: Deli CT70",50,876760,876810
21920,token, Deli CT705ES 3 Pin 6 Port 3 Meter Power Strip Wit,50,876800,876850
21921,token, Strip With Surge Protection. Category: Deli. Subc,50,876840,876890
21922,token,"Deli. Subcategory: Power Strip. Price: 1,199৳1,300",50,876880,876930
21923,token,",199৳1,300৳.

Product: Deli ET410 2 Pin 3 Port 2 M",50,876920,876970
21924,token,3 Port 2 Meter Power Strip. Category: Deli. Subcat,50,876960,877010
21925,token,"li. Subcategory: Power Strip. Price: 1,650৳1,700৳.",50,877000,877050
21926,token,"50৳1,700৳.

Product: Deli CT711 4 Port 2 Meter Pow",50,877040,877090
21927,token, Meter Power Strip. Category: Deli. Subcategory: P,50,877080,877130
21928,token,"ategory: Power Strip. Price: 1,699৳1,800৳.

Produc",50,877120,877170
21929,token,"৳.

Product: Deli ET404 Universal Hole Extension C",50,877160,877210
21930,token,xtension Cord 2 Pin 4 Port 5 Meter Power Strip. Ca,50,877200,877250
21931,token, Strip. Category: Deli. Subcategory: Power Strip. ,50,877240,877290
21932,token,"er Strip. Price: Out Of Stock.

Product: Deli ET40",50,877280,877330
21933,token, Deli ET403 Universal Hole Extension Cord 2 Pin 4 ,50,877320,877370
21934,token,d 2 Pin 4 Port 3 Meter Power Strip. Category: Deli,50,877360,877410
21935,token,gory: Deli. Subcategory: Power Strip. Price: Out O,50,877400,877450
21936,token,"ice: Out Of Stock.

Product: Deli ET405 2 Pin 6 Po",50,877440,877490
21937,token,2 Pin 6 Port 3 Meter Power Strip. Category: Deli. ,50,877480,877530
21938,token,ry: Deli. Subcategory: Power Strip. Price: Out Of ,50,877520,877570
21939,token,"e: Out Of Stock.

Product: Deli CT411 2 Pin 4 Port",50,877560,877610
21940,token,Pin 4 Port 2 Meter Power Strip. Category: Deli. Su,50,877600,877650
21941,token,: Deli. Subcategory: Power Strip. Price: Out Of St,50,877640,877690
21942,token," Out Of Stock.

Product: Deli ET411 2 Pin 4 Port 2",50,877680,877730
21943,token,n 4 Port 2 Meter Power Strip. Category: Deli. Subc,50,877720,877770
21944,token,Deli. Subcategory: Power Strip. Price: Out Of Stoc,50,877760,877810
21945,token,"ut Of Stock.

Product: Nano NPS 205 5-Port 2-Pin W",50,877800,877850
21946,token,rt 2-Pin White Power Strip. Category: Power Strip.,50,877840,877890
21947,token,wer Strip. Subcategory: Accessories. Price: 399৳65,50,877880,877930
21948,token,"ce: 399৳650৳.

Product: Havit HV-SP8813 3AC Slot+3",50,877920,877970
21949,token,3AC Slot+3 USB Switch Power Strip. Category: Power,50,877960,878010
21950,token,ory: Power Strip. Subcategory: Accessories. Price:,50,878000,878050
21951,token,"es. Price: 749৳800৳.

Product: Huntkey SZM401 4 Po",50,878040,878090
21952,token,ZM401 4 Port Socket 2Core Cable Power Strip. Categ,50,878080,878130
21953,token,rip. Category: Power Strip. Subcategory: Accessori,50,878120,878170
21954,token," Accessories. Price: 680৳850৳.

Product: Nano MBS ",50,878160,878210
21955,token, Nano MBS 405 5-Port Power Strip White (3 Pin Powe,50,878200,878250
